19,tt32063050,2025-02-14,2025-02-14,,"Bridget Jones: Loca por él","Bridget Jones: Mad About the Boy",https://www.imdb.com/title/tt32063050/,Película,6.7,124,2025,"Comedia, Drama, Romance",19721,2025-02-13,"Michael Morris"
20,tt10365912,2025-02-19,2025-02-19,,"Becoming Led Zeppelin","Becoming Led Zeppelin",https://www.imdb.com/title/tt10365912/,Película,7.8,122,2025,"Documental, Música",2490,2025-02-27,"Bernard MacMahon"
21,tt32558992,2025-02-19,2025-02-19,,"Heart Eyes","Heart Eyes",https://www.imdb.com/title/tt32558992/,Película,6.1,97,2025,"Comedia, Terror, Misterio",14545,2025-02-07,"Josh Ruben"
22,tt22022784,2025-02-24,2025-02-24,,"My Dead Friend Zoe","My Dead Friend Zoe",https://www.imdb.com/title/tt22022784/,Película,6.7,103,2024,"Comedia, Drama, Guerra",1799,2025-02-28,"Kyle Hausmann-Stokes"
23,tt12299608,2025-03-07,2025-03-07,,"Mickey 17","Mickey 17",https://www.imdb.com/title/tt12299608/,Película,7.0,137,2025,"Aventura, Comedia, Fantasía, Ciencia ficción",62609,2025-03-06,"Bong Joon Ho"
24,tt32536315,2025-03-08,2025-03-08,,"Blue Moon","Blue Moon",https://www.imdb.com/title/tt32536315/,Película,7.4,100,2025,"Biografía, Drama, Música",165,2025-02-18,"Richard Linklater"
25,tt14403504,2025-03-08,2025-03-08,,"Sin oxígeno","Last Breath",https://www.imdb.com/title/tt14403504/,Película,6.6,93,2025,"Drama, Suspenso",10882,2025-02-28,"Alex Parkinson"
26,tt13491834,2025-03-10,2025-03-10,,"Sacramento","Sacramento",https://www.imdb.com/title/tt13491834/,Película,6.0,84,2024,"Comedia",191,2025-04-11,"Michael Angarano"
27,tt32149847,2025-03-13,2025-03-13,,"Drop: Amenaza anónima","Drop",https://www.imdb.com/title/tt32149847/,Película,6.0,100,2025,"Drama, Misterio, Suspenso",128,2025-04-11,"Christopher Landon"
28,tt28070202,2025-03-13,2025-03-13,,"Queen of the Ring","Queen of the Ring",https://www.imdb.com/title/tt28070202/,Película,6.9,140,2024,"Biografía, Drama, Deportes",890,2025-03-07,"Ash Avildsen"
29,tt6874690,2025-03-13,2025-03-13,,"The Rule of Jenny Pen","The Rule of Jenny Pen",https://www.imdb.com/title/tt6874690/,Película,6.5,104,2024,"Terror, Misterio, Suspenso",988,2025-03-20,"James Ashcroft"
30,tt34956443,2025-03-13,2025-03-13,,"Ne Zha 2","Nezha: Mo tong nao hai",https://www.imdb.com/title/tt34956443/,Película,8.2,143,2025,"Animación, Acción, Aventura, Drama, Fantasía",9309,2025-01-29,"Yu Yang"
31,tt29603959,2025-03-13,2025-03-13,,"Novocaine sin dolor","Novocaine",https://www.imdb.com/title/tt29603959/,Película,6.8,110,2025,"Acción, Comedia, Suspenso",11203,2025-03-13,"Dan Berk, Robert Olsen"
32,tt7068946,2025-03-15,2025-03-15,,"El contador 2","The Accountant 2",https://www.imdb.com/title/tt7068946/,Película,7.6,124,2025,"Acción, Crimen, Drama, Misterio, Suspenso",285,2025-03-24,"Gavin O'Connor"
